ticker,fiscal_period,qoq_rev,yoy_rev,qoq_eps,yoy_eps,momentum,net_margin,gross_margin,oper_margin,roe,de_ratio,current_ratio,cash_ratio,asset_turn,eps_status,eps_surprise
GM,Q1 2021,-13.4442,-0.7185,-21.7742,-14.9123,5.5004,9.3059,15.6433,10.0911,5.5508,3.3791,1.0756,0.2831,0.1362,0.0,-0.1602
GM,Q2 2021,5.2134,103.6417,-22.6804,-157.6923,157.1137,8.3004,14.6545,8.435,4.9001,3.1779,1.1042,0.3064,0.1413,0.0,-1.3949
GM,Q3 2021,-21.6232,-24.5237,36.0,-23.8806,-24.5434,9.0369,14.1641,6.1429,4.0119,2.9548,1.0812,0.2413,0.1123,0.0,-45.2943
GM,Q4 2021,25.4117,-10.4856,-10.7843,-26.6129,-32.1946,5.184,37.4583,4.526,2.6453,2.7183,1.1034,0.2697,0.1372,0.0,-52.9891
GM,Q1 2022,7.1314,10.7932,74.7253,63.9175,11.5117,8.1659,18.4163,6.1036,4.3999,2.7662,1.1136,0.2055,0.1431,0.0,-30.7055
GM,Q2 2022,-0.6115,4.6595,0.0,112.0,-98.9822,4.7317,18.1716,5.9174,2.4789,2.7142,0.9537,0.1749,0.1411,0.0,-61.3167
GM,Q3 2022,17.1397,56.4211,25.1572,95.098,80.9448,7.8901,19.5474,8.0954,4.7371,2.7342,1.1426,0.2412,0.1608,0.0,-3.2839
GM,Q4 2022,2.9125,28.3587,-20.603,73.6264,38.8444,4.6349,19.7875,6.0546,2.7641,2.6528,1.1017,0.2101,0.1633,0.0,-35.2488
GM,Q1 2023,-7.2446,11.1343,-3.1646,-3.7736,0.341,5.9922,19.3523,6.4499,3.2278,2.5969,1.0959,0.2021,0.1498,0.0,-3.5787
GM,Q2 2023,11.9095,25.1349,1.9608,-1.8868,20.4755,5.7345,18.1353,6.2328,3.3774,2.6306,1.1519,0.2489,0.1622,1.0,4.0843
GM,Q3 2023,-1.3766,5.3548,16.6667,-8.5427,-51.0663,6.9407,18.7827,6.8251,3.8907,2.5783,1.1436,0.2605,0.1567,1.0,38.6646
GM,Q4 2023,-2.6104,-0.2992,-48.3516,-40.5063,-28.658,4.8931,14.8212,2.1359,3.0788,2.9977,1.0759,0.1996,0.1574,1.0,0.875
GM,Q1 2024,0.0814,7.5753,111.7021,30.0654,-3.5589,6.928,20.9653,8.6879,4.2208,2.9176,1.1601,0.1921,0.1555,1.0,10.2607
GM,Q2 2024,11.5172,7.1982,27.1357,62.1795,-17.9367,6.1124,19.4984,8.072,4.0778,2.9354,1.1751,0.2361,0.1695,1.0,29.05
GM,Q3 2024,1.6428,10.4802,0.3953,39.5604,5.1254,6.2679,19.9955,7.4883,4.1208,2.9008,1.209,0.2487,0.1685,1.0,25.6147
GM,Q4 2024,-2.1618,10.9891,-31.8898,84.0426,11.2883,-6.2073,17.3054,3.1906,-4.5143,3.2652,0.9904,0.1813,0.1705,0.0,-223.8767
GME,Q1 2021,-39.8332,25.0539,-295.1807,54.2857,59.085,-5.2318,25.8537,-3.1485,-7.5952,1.9138,1.3607,0.5704,0.4982,0.0,-123.7113
GME,Q2 2021,-7.3152,25.6263,-135.1852,137.5,52.3588,-5.2053,27.1168,-4.9011,-3.3261,0.9146,2.2247,1.4405,0.3337,0.0,-125.7067
GME,Q3 2021,9.5657,29.0534,28.0702,-42.5197,59.2099,-8.129,24.572,-7.9361,-6.006,1.1437,1.8999,0.9215,0.3447,0.0,-133.8922
GME,Q4 2021,73.8316,6.2108,-69.863,-73.494,9.4924,-6.5442,16.7798,-7.1299,-9.2044,1.1837,1.9184,0.9385,0.6441,0.0,-150.7473
GME,Q1 2022,-38.8438,7.9574,-450.0,-52.4691,-17.0965,-11.4553,21.6555,-11.1506,-10.8844,1.1545,2.0673,0.9184,0.441,0.0,-129.7358
GME,Q2 2022,-17.5856,-4.0054,-120.7792,-71.9298,-29.6317,-9.5687,24.8415,-9.2694,-8.0908,1.0837,2.1656,0.9748,0.4058,0.0,-120.434
GME,Q3 2022,4.4366,-8.4992,906.25,120.5479,-37.5526,-7.9821,24.5786,-8.117,-7.6064,1.6687,1.6251,0.5059,0.3571,0.0,-114.2211
GME,Q4 2022,87.6601,-1.2201,-81.9876,31.8182,-7.4309,2.1649,22.4488,2.0841,3.6452,1.3545,1.7353,0.8506,0.7151,0.0,-90.8987
GME,Q1 2023,-44.435,-10.251,-17.2414,-131.1688,-18.2084,-4.0821,23.2237,-4.7207,-3.9714,1.4144,1.7087,0.8011,0.4029,0.0,-109.8562
GME,Q2 2023,-5.9251,2.4472,-37.5,-6.25,6.4526,-0.2406,26.2846,-1.4264,-0.221,1.2125,1.8716,0.8351,0.4151,0.0,-100.5385
GME,Q3 2023,-7.3466,-9.1116,26.6667,-88.1988,-0.6124,-0.2875,26.1337,-1.3633,-0.2455,1.492,1.6531,0.6322,0.3427,0.0,-100.5055
GME,Q4 2023,66.3359,-19.4395,-21.0526,-48.2759,-18.2193,3.5181,23.372,3.3452,4.7139,1.0238,2.1126,0.9863,0.6621,0.0,-80.0426
GME,Q1 2024,-50.8363,-28.7204,-233.3333,-183.3333,-18.4694,-3.663,27.7274,-5.7383,-2.4707,0.979,2.2269,1.1787,0.3408,0.0,-104.8241
GME,Q2 2024,-9.4693,-31.4057,-150.0,-33.3333,-33.8529,1.8539,31.1662,-2.7559,0.3376,0.263,6.2361,5.3518,0.1442,0.0,-98.6245
GME,Q3 2024,7.7665,-20.217,-50.0,-73.6842,-11.1054,2.0226,29.8965,-2.8827,0.3622,0.2988,5.114,4.1682,0.1379,0.0,-98.5748
GME,Q4 2024,49.0875,-28.4902,-102.0,-100.6667,-9.0507,10.237,28.3331,6.3075,2.6634,0.1918,8.0478,7.1489,0.2183,0.0,-84.5549
GOOG,Q1 2021,-2.7839,34.391,11.1433,26.1084,21.127,32.4149,56.4251,29.7158,7.7952,0.4221,3.1042,0.4801,0.1691,0.0,-21.8944
GOOG,Q2 2021,11.8704,61.5792,19.401,120.1681,63.2406,29.937,57.6164,31.288,7.7979,0.4118,3.152,0.4239,0.1845,0.0,-27.1263
GOOG,Q3 2021,5.2327,41.0305,21.4286,113.11,27.0202,29.0795,57.5832,32.2968,7.7427,0.4205,2.98,0.3839,0.1874,0.0,-26.6959
GOOG,Q4 2021,15.6746,32.386,18.8145,91.4616,8.8961,27.4039,56.2058,29.0541,8.2032,0.4277,2.9281,0.326,0.2097,0.0,-31.7965
GOOG,Q1 2022,-9.7099,22.9544,-2.9478,67.1875,-11.4366,24.1667,56.4791,29.5452,6.4708,0.4059,2.871,0.3372,0.1905,0.0,-37.3636
GOOG,Q2 2022,2.4614,12.6131,3.933,45.5289,-48.9661,22.9633,56.7999,27.9156,6.265,0.3906,2.8095,0.2923,0.1962,0.0,-42.7934
GOOG,Q3 2022,-0.851,6.1028,-95.2791,-94.3422,-34.9277,20.1326,54.9036,24.8003,5.4845,0.4125,2.5176,0.3332,0.1929,0.0,-44.6373
GOOG,Q4 2022,10.0677,0.9598,-2.381,-95.3515,-31.4262,17.915,53.5267,23.8797,5.3189,0.426,2.378,0.3157,0.2082,0.0,-49.866
GOOG,Q1 2023,-8.233,2.6113,-8.1301,-95.5997,-20.3431,21.5671,56.1351,24.9545,5.769,0.4162,2.3526,0.3765,0.1889,0.0,-37.6931
GOOG,Q2 2023,6.9024,7.0589,17.6991,-95.0169,-5.5542,24.6207,57.2195,29.2719,6.8758,0.4339,2.1721,0.3337,0.1948,0.0,-23.2804
GOOG,Q3 2023,2.8001,11.0013,7.5188,13.4921,4.8985,25.6725,56.6727,27.8291,7.2068,0.4521,2.0431,0.3558,0.1933,0.0,-44.306
GOOG,Q4 2023,12.5396,13.4941,12.5874,30.8943,12.5343,23.9683,56.4651,27.4557,7.3001,0.42,2.0966,0.2939,0.2145,0.0,-42.1021
GOOG,Q1 2024,-6.6864,15.4069,-8.0745,30.9735,12.7955,29.3796,58.142,31.6269,8.0801,0.391,2.1491,0.3181,0.1977,0.0,-27.1008
GOOG,Q2 2024,5.2186,13.5891,18.2432,31.5789,6.5302,27.8717,58.0999,32.3629,7.8533,0.3791,2.0792,0.3494,0.2043,0.0,-29.1547
GOOG,Q3 2024,4.1609,15.0926,4.0,27.2727,4.0914,29.7968,58.6781,32.3118,8.3729,0.3698,1.9497,0.247,0.2051,0.0,-46.6709
GOOG,Q4 2024,9.291,11.7704,15.9341,31.0559,-1.7237,27.5073,57.9005,32.1057,8.1628,0.385,1.8369,0.2633,0.2143,0.0,-61.5811
HD,Q1 2021,16.2394,32.6964,-12.6712,20.8531,25.5738,11.0533,33.9787,15.416,237.1281,40.5143,1.105,0.2395,0.5168,0.0,-12.2404
HD,Q2 2021,9.648,8.0546,11.3725,20.8511,-15.3379,11.6907,33.2336,16.1462,232.3345,33.2044,1.0599,0.1712,0.581,1.0,3.7329
HD,Q3 2021,-10.4528,9.7925,50.3521,39.5425,-13.3975,11.214,34.12,15.7387,398.9372,69.5614,1.1324,0.1883,0.5042,0.0,-12.5991
HD,Q4 2021,-2.9902,10.7188,-22.7166,13.0137,-14.4111,9.3844,33.2092,13.5082,-197.6415,-43.3797,1.0126,0.0817,0.497,0.0,-25.5152
HD,Q1 2022,8.928,3.7547,-3.0303,25.4902,-28.9417,10.8744,33.7848,15.2385,-247.5717,-45.8022,1.1145,0.0936,0.5082,0.0,-25.4826
HD,Q2 2022,12.5527,6.5032,14.0625,28.5211,-1.5513,11.8127,33.0723,16.4642,2182.7004,318.9367,1.1835,0.0452,0.5775,0.0,-4.4102
HD,Q3 2022,-11.2349,5.5731,35.3425,15.6909,-4.2194,11.1623,34.0193,15.816,334.2835,58.2188,1.3872,0.1014,0.5057,0.0,-23.2148
HD,Q4 2022,-7.8231,0.3136,-17.004,24.2424,-10.4053,9.3829,33.284,13.2623,215.2369,47.9405,1.4051,0.1193,0.4687,0.0,-37.7127
HD,Q1 2023,3.9798,-4.2433,-19.7561,2.8125,-7.998,10.3954,33.7037,14.8992,1069.8895,210.011,1.2742,0.0495,0.4877,0.0,-36.7211
HD,Q2 2023,15.1891,-2.0004,17.9331,6.3014,-8.5036,10.8561,32.9877,15.3532,348.9888,56.2187,1.3138,0.1162,0.5618,0.0,-23.8725
HD,Q3 2023,-12.1307,-2.9893,15.7216,-9.1093,-8.5624,10.1034,33.7788,14.3357,266.4336,51.851,1.3016,0.0873,0.499,0.0,-40.7848
HD,Q4 2023,-7.7539,-2.9165,-15.1448,-7.0732,-3.23,8.0521,33.0823,11.91,268.295,72.3046,1.3525,0.1708,0.4545,0.0,-53.7696
HD,Q1 2024,4.6915,-2.2519,-27.5591,-16.1094,1.9914,9.8852,34.1397,13.9464,197.8022,42.533,1.3392,0.175,0.4596,0.0,-44.9319
HD,Q2 2024,18.554,0.6035,30.7971,-6.9588,2.6039,10.564,33.3897,15.1338,103.19,20.9109,1.1476,0.0574,0.4458,0.0,-32.7431
HD,Q3 2024,-6.8512,6.6481,27.4238,2.4499,9.6374,9.0708,33.3814,13.4719,63.0487,15.8102,1.1326,0.0526,0.4135,0.0,-48.0071
HD,Q4 2024,-1.2756,14.1379,-20.0,-3.4121,17.0543,7.5484,32.8279,11.3213,45.1355,13.4758,1.1054,0.0579,0.4131,0.0,-55.2836
IBM,Q1 2021,584.6833,-24.9459,-33.9844,-13.3333,-21.58,7.242,53.2873,5.4827,4.4394,5.9091,0.9315,0.2882,0.0887,0.0,-55.5783
IBM,Q2 2021,7.8183,-21.5472,33.1361,5.1402,-16.13,9.3332,55.2328,9.5864,6.014,5.6537,0.8404,0.2007,0.0968,0.0,-31.5551
IBM,Q3 2021,-6.8012,-24.543,10.2222,-2.3622,-21.958,8.5277,53.6261,9.0106,5.0541,5.4503,0.8363,0.2081,0.0919,0.0,-47.0756
IBM,Q4 2021,25.9829,766.7705,53.2258,48.4375,784.6033,13.9691,56.9067,17.8028,12.2763,5.9489,0.8786,0.1978,0.1265,1.0,25.0425
IBM,Q1 2022,-14.9575,7.6591,-60.2632,-10.6509,32.605,5.1631,51.6658,7.4593,3.8355,5.9737,0.92,0.4901,0.1065,0.0,-68.4903
IBM,Q2 2022,9.4245,9.2629,50.9934,1.3333,30.8101,8.9604,53.3634,11.3421,7.1487,5.5479,0.8759,0.4287,0.1218,0.0,-39.298
IBM,Q3 2022,-9.1986,6.4523,-9.2105,-16.5323,30.9954,-22.6641,52.6655,10.1163,-15.8668,5.2459,0.9519,0.2566,0.1121,0.0,-238.1289
IBM,Q4 2022,18.3255,-0.018,74.8792,-4.7368,-766.7885,16.2363,57.7137,19.5495,12.3053,4.7778,0.9243,0.2503,0.1312,1.0,37.7265
IBM,Q1 2023,-14.6127,0.3874,-61.8785,-8.6093,-7.2717,6.5184,52.6944,7.0306,4.2862,5.1658,1.161,0.3013,0.1066,0.0,-59.6733
IBM,Q2 2023,8.5813,-0.3862,47.1014,-10.9649,-9.6491,10.2294,54.9338,12.3683,7.1082,4.9368,1.0598,0.2889,0.117,0.0,-33.341
IBM,Q3 2023,-4.6721,4.5796,4.4335,2.4155,-1.8727,11.5442,54.3791,12.7373,7.3541,4.5846,0.9052,0.2371,0.1141,0.0,-30.9
IBM,Q4 2023,17.8145,4.128,76.8868,3.5912,4.1459,18.9125,59.0736,21.4499,14.5359,4.9806,0.8934,0.3548,0.1285,1.0,44.504
IBM,Q1 2024,-16.7952,1.4665,-58.1333,13.7681,1.0791,11.0988,53.5371,6.7215,6.8793,4.8793,1.1316,0.4507,0.1054,0.0,-33.4639
IBM,Q2 2024,9.045,1.8998,42.0382,9.8522,2.2861,11.6304,56.7569,13.7739,7.6096,4.5535,1.1231,0.4118,0.1178,0.0,-27.2701
IBM,Q3 2024,-5.0859,1.4574,0.8969,6.1321,-3.1222,-2.2049,56.2571,10.9107,-1.3451,4.4759,1.0586,0.4574,0.1114,0.0,-115.0126
IBM,Q4 2024,17.278,0.9954,67.1111,0.2667,-3.1326,16.6068,59.477,20.5549,10.6418,4.0079,1.0404,0.4208,0.128,1.0,53.9804
ISRG,Q1 2021,-2.7838,17.5171,-0.3425,-1.6892,4.5973,32.9928,69.8553,32.2576,4.1834,0.1325,6.7062,1.5496,0.112,0.0,-56.2473
ISRG,Q2 2021,13.3039,71.8108,2.7491,104.7945,94.2696,35.3279,69.9249,34.918,4.7539,0.1303,5.9891,1.6081,0.1191,0.0,-52.9579
ISRG,Q3 2021,-4.1462,30.2125,16.0535,72.6368,34.6886,27.1147,69.2225,31.5399,3.3204,0.1287,5.5758,1.3109,0.1085,0.0,-66.9845
ISRG,Q4 2021,10.5038,16.6729,-63.4006,-56.5068,12.6501,24.5438,68.4078,29.0449,3.1845,0.1342,5.0834,1.1227,0.1144,0.0,-68.5625
ISRG,Q1 2022,-4.0627,15.1381,-2.3622,-57.3883,-2.3789,24.5748,67.8699,27.4316,3.0073,0.1252,5.2178,0.9918,0.1088,0.0,-67.5333
ISRG,Q2 2022,2.3123,3.9686,-2.4194,-59.5318,-67.8422,20.2221,67.2295,26.1218,2.5475,0.1343,5.3553,1.3073,0.1111,0.0,-75.3725
ISRG,Q3 2022,2.3192,10.9813,-2.4793,-65.9942,-19.2312,20.8039,67.5549,25.6132,2.7994,0.1457,5.1022,1.247,0.1174,0.0,-75.0847
ISRG,Q4 2022,6.2669,6.726,5.0847,-2.3622,-9.9469,19.6314,67.1239,22.5076,2.9237,0.1675,4.397,1.1119,0.1276,0.0,-76.0656
ISRG,Q1 2023,2.4894,14.0149,-4.8387,-4.8387,-1.1232,20.9468,65.6173,22.8511,3.1459,0.1557,5.2601,1.6391,0.1299,0.0,-66.18
ISRG,Q2 2023,3.5196,15.3604,11.8644,9.0909,11.3918,23.9649,66.7407,26.3796,3.5185,0.1625,5.2209,2.2331,0.1263,0.0,-58.0699
ISRG,Q3 2023,-0.6948,11.9622,6.0606,18.6441,0.981,23.8401,66.9381,26.7133,3.2931,0.1655,5.3107,2.1487,0.1185,0.0,-58.2332
ISRG,Q4 2023,10.5867,16.5136,7.8571,21.7742,9.7876,31.437,66.2449,23.347,4.5248,0.1526,4.7555,1.658,0.1249,0.0,-39.1449
ISRG,Q1 2024,-1.9551,11.4609,-7.947,17.7966,-2.554,28.8215,65.8733,24.8281,3.8793,0.1268,5.5507,2.0649,0.1194,0.0,-37.0857
ISRG,Q2 2024,6.3102,14.4655,11.5108,17.4242,-0.8948,26.2152,68.2969,28.2253,3.561,0.1253,5.1457,2.0415,0.1207,0.0,-46.8029
ISRG,Q3 2024,1.4031,16.8836,1.2903,12.1429,4.9214,27.7268,67.4108,28.3254,3.6045,0.1318,4.3032,1.4392,0.1149,0.0,-45.4192
ISRG,Q4 2024,18.4191,25.1621,10.828,15.2318,8.6485,28.411,68.0423,30.4496,4.1483,0.1339,4.0744,1.1616,0.1288,0.0,-35.6722
JNJ,Q1 2021,-0.6852,7.8778,26.3736,3.139,4.5313,27.7631,68.3572,29.7836,9.4131,1.6211,1.2834,0.3096,0.1294,1.0,42.7152
JNJ,Q2 2021,4.4398,27.1379,-1.3043,57.6389,37.9637,26.9303,67.4545,26.8445,9.0227,1.5358,1.3886,0.3701,0.1321,1.0,48.1739
JNJ,Q3 2021,0.1115,10.7011,4.8458,19.598,8.9981,15.7126,68.9348,28.5629,5.2183,1.5505,1.344,0.3951,0.1302,0.0,-12.3962
JNJ,Q4 2021,-58.1412,-56.5339,-10.9244,16.4835,-64.8628,48.4799,84.6248,14.0342,6.398,1.4589,1.3483,0.3203,0.0537,1.0,4.593
JNJ,Q1 2022,139.7994,4.9505,22.1698,12.6087,-2.9273,21.9799,67.566,27.4396,6.8921,1.3873,1.3926,0.2411,0.1313,1.0,41.8913
JNJ,Q2 2022,2.5356,3.0371,-1.5444,12.3348,-24.1008,20.0416,67.0316,25.6953,6.3046,1.3275,1.4245,0.245,0.1352,1.0,7.0585
JNJ,Q3 2022,-47.5229,-45.9894,0.3922,7.563,-56.6904,35.3669,76.2396,28.6156,5.976,1.3475,1.4324,0.2493,0.072,0.0,-5.8167
JNJ,Q4 2022,58.1833,104.1048,-12.8906,5.1887,160.6387,17.6538,69.4869,24.1035,4.5831,1.4397,0.9909,0.231,0.1064,0.0,-15.5283
JNJ,Q1 2023,4.7896,-10.8085,12.5561,-3.0888,-15.759,-0.3255,67.9956,27.9793,-0.096,1.7652,1.0665,0.3175,0.1066,0.0,-101.7635
JNJ,Q2 2023,2.9913,-10.4122,3.9841,2.3529,-13.4492,23.9045,69.9707,27.6872,6.7322,1.5087,1.1181,0.391,0.1123,1.0,8.7582
JNJ,Q3 2023,-37.3205,7.0052,3.4483,5.4688,52.9945,192.9715,76.6607,31.3464,36.5418,1.3314,1.2103,0.4446,0.0812,1.0,451.4745
JNJ,Q4 2023,58.6225,7.3023,-8.1481,11.2108,-96.8025,18.925,68.2262,20.1309,5.8874,1.4364,1.1558,0.4723,0.1277,1.0,4.9412
JNJ,Q1 2024,-0.0561,2.3404,6.0484,4.7809,13.1489,15.2224,69.5506,28.4011,4.6487,1.456,1.1699,0.5228,0.1243,0.0,-35.0192
JNJ,Q2 2024,4.9759,4.3125,4.1825,4.9808,14.7246,20.8758,69.399,28.7655,6.5504,1.5314,1.072,0.4613,0.124,0.0,-9.0187
JNJ,Q3 2024,0.1069,66.5999,-13.1387,-11.8519,59.5948,11.9888,69.0134,22.598,3.8399,1.5412,1.0288,0.386,0.126,0.0,-40.7884
JNJ,Q4 2024,0.2181,5.2582,-14.2857,-17.7419,-2.044,15.2353,68.3481,16.1679,4.7993,1.5193,1.1107,0.479,0.125,0.0,-24.582
KO,Q1 2021,4.7497,4.8715,25.0,4.1667,-2.3729,24.8891,61.1419,30.1774,10.0528,3.0298,1.3303,0.5146,0.1002,0.0,-92.1976
KO,Q2 2021,12.2949,41.6643,10.0,27.907,70.1429,26.0736,62.6123,29.7759,10.8885,2.7186,1.4694,0.6006,0.1123,0.0,-88.9495
KO,Q3 2021,-0.8589,16.0656,5.4545,28.8889,25.059,24.6067,60.3963,28.8588,10.2391,2.7544,1.5159,0.7068,0.1108,0.0,-87.5587
KO,Q4 2021,-5.7558,9.9059,-31.0345,0.0,14.9456,25.5072,56.8047,17.6669,9.7104,2.7954,1.1301,0.4854,0.1003,0.0,-88.3938
KO,Q1 2022,10.8516,16.3082,42.5,14.0,11.4367,26.5084,61.0047,32.4564,10.361,2.5045,1.1793,0.4088,0.1115,0.0,-89.6194
KO,Q2 2022,7.9497,11.8077,19.2982,23.6364,-29.8567,16.8212,57.351,20.6711,7.6805,2.7564,1.1271,0.4372,0.1216,0.0,-91.8556
KO,Q3 2022,-2.3135,10.1673,-5.8824,10.3448,-5.8984,25.5356,58.7273,27.9129,11.5608,2.7842,1.1259,0.4724,0.1196,0.0,-86.5227
KO,Q4 2022,-8.4787,6.9844,-29.6875,12.5,-2.9216,20.0593,55.4272,20.4938,7.8642,2.5918,1.1454,0.4826,0.1091,0.0,-91.0439
KO,Q1 2023,8.4444,4.6611,42.2222,12.2807,-11.6471,28.2969,60.6831,30.6648,11.5639,2.6253,1.1508,0.5139,0.1127,0.0,-85.6072
KO,Q2 2023,9.0346,5.713,12.5,5.8824,-6.0947,21.2746,58.9709,20.0551,9.2443,2.5735,1.1441,0.521,0.1216,0.0,-89.2732
KO,Q3 2023,-0.1587,8.0448,-4.1667,7.8125,-2.1225,25.8262,61.0391,27.3571,11.0912,2.5058,1.1417,0.4868,0.1225,0.0,-87.067
KO,Q4 2023,-9.2362,7.1506,-30.4348,6.6667,0.1663,18.186,57.2864,20.9512,7.1798,2.5554,1.1341,0.3974,0.111,0.0,-92.0934
KO,Q1 2024,4.1571,2.9144,45.8333,9.375,-1.7467,28.115,62.5221,18.9469,11.3684,2.5566,1.039,0.3683,0.1137,0.0,-84.5147
KO,Q2 2024,9.4071,3.266,14.2857,11.1111,-2.4471,19.5017,61.0774,21.2893,8.7957,2.692,1.0798,0.4684,0.1222,0.0,-89.0294
KO,Q3 2024,-4.1171,-0.8282,-6.25,8.6957,-8.8731,24.0256,60.6546,21.1743,10.1158,2.7745,1.0602,0.4879,0.1116,0.0,-87.5123
KO,Q4 2024,-2.6152,6.4061,-30.6667,8.3333,-0.7445,19.0142,60.0398,23.4667,8.3232,2.8127,1.0296,0.4288,0.1148,0.0,-91.403
LLY,Q1 2021,-8.5269,16.1405,-16.0099,12.9139,1.0664,19.9145,72.3963,24.6694,19.0906,5.5976,1.4175,0.2563,0.1453,1.0,11.291
LLY,Q2 2021,-0.9624,22.5606,11.437,15.8537,24.9965,20.6258,71.0212,21.4567,20.8629,6.1748,1.1459,0.2133,0.141,1.0,24.3659
LLY,Q3 2021,0.4852,17.9807,2.1053,9.6045,13.1602,16.3906,78.8743,30.3981,13.9563,5.0581,1.3016,0.2769,0.1406,1.0,26.1413
LLY,Q4 2021,18.1181,7.5255,19.0722,13.7931,-14.1624,21.5765,74.3722,30.7429,18.8546,4.3312,1.2259,0.2537,0.1639,1.0,55.5517
LLY,Q1 2022,-2.3738,14.7584,-14.2857,16.129,-1.382,24.3649,73.4686,32.9052,20.111,3.9587,1.2673,0.1837,0.1665,1.0,39.5385
LLY,Q2 2022,-16.927,-3.7403,7.5758,12.1053,-26.3009,14.6809,77.9516,25.4393,10.9999,4.4351,1.0957,0.1679,0.1379,0.0,-4.6847
LLY,Q3 2022,6.9914,2.4923,-9.3897,-0.5155,-15.4884,20.913,77.2516,28.0252,14.2801,3.6687,1.1269,0.1672,0.1463,1.0,79.0889
LLY,Q4 2022,5.189,-8.7264,0.5181,-16.0173,-16.2519,26.5373,78.7984,28.96,17.9826,3.5929,1.0523,0.1206,0.1475,1.0,105.8222
LLY,Q1 2023,-4.681,-10.8835,-2.5773,-4.5455,-25.6419,19.3233,76.6279,22.9741,11.9071,3.7068,1.2999,0.2215,0.1309,1.0,52.3163
LLY,Q2 2023,19.4267,28.115,0.0,-11.2676,31.8553,21.2124,78.2558,26.7417,15.8144,3.9164,1.1278,0.1425,0.1516,1.0,86.6476
LLY,Q3 2023,14.2744,36.8359,48.6772,45.5959,34.3436,-0.6043,80.4171,36.0632,-0.5076,4.1219,1.0459,0.1082,0.164,0.0,-105.8
LLY,Q4 2023,-1.5286,28.0972,1.0676,46.3918,36.8235,23.4107,80.884,32.9089,20.1561,4.8918,0.9426,0.1033,0.1461,1.0,104.4034
LLY,Q1 2024,-6.2587,25.977,-9.1549,36.5079,36.8605,25.5805,80.9135,29.8757,17.3903,3.9579,1.3544,0.1323,0.1371,1.0,156.6907
LLY,Q2 2024,28.9097,35.9801,2.7132,40.2116,7.8651,26.2501,80.7994,38.0799,21.7594,4.2712,1.1137,0.1189,0.1573,1.0,199.4
LLY,Q3 2024,1.2059,20.4293,47.9245,39.5018,-16.4066,8.4823,81.023,38.7653,6.7755,4.2796,1.2732,0.1365,0.1513,0.0,-10.2583
LLY,Q4 2024,18.303,44.6832,40.051,93.3099,16.586,32.586,82.2372,41.9869,30.8991,4.5155,1.1538,0.1152,0.1719,1.0,265.7687
LOW,Q1 2021,20.2403,24.1271,-36.0656,28.5714,13.2258,9.5037,33.2897,13.2872,521.573,114.0562,1.1714,0.2923,0.477,1.0,280.3059
LOW,Q2 2021,12.89,0.9816,107.6923,73.5714,-29.0775,10.9467,33.7758,15.2702,-1724.5714,-283.3086,1.102,0.2124,0.5581,1.0,345.9271
LOW,Q3 2021,-16.8734,2.7298,59.6708,77.1689,-25.5713,8.273,33.105,12.1695,-120.3046,-32.3452,1.1927,0.2938,0.4639,1.0,149.2243
LOW,Q4 2021,-6.8898,5.0613,-42.268,22.4044,-21.6686,5.6563,32.9303,8.6649,-25.0623,-10.2691,1.0199,0.0576,0.478,1.0,101.069
LOW,Q1 2022,10.8721,-3.1242,-23.6607,46.1538,-27.2513,9.8609,34.0251,13.9566,-33.9247,-8.2306,1.1731,0.1564,0.4758,1.0,97.4804
LOW,Q2 2022,16.1334,-0.341,90.0585,33.7449,-1.3226,10.8895,33.2399,15.3916,-35.4418,-6.5348,1.113,0.0728,0.588,1.0,126.5556
LOW,Q3 2022,-14.5472,2.4479,44.0,20.6186,-0.282,0.6559,33.2978,3.9354,-1.1968,-4.6504,1.1971,0.1529,0.4998,0.0,-86.9529
LOW,Q4 2022,-4.4039,5.183,-33.9744,37.9464,0.1217,4.2682,32.3324,7.5919,-6.7209,-4.0664,1.099,0.0691,0.5135,1.0,40.0614
LOW,Q1 2023,-0.4366,-5.5455,-27.1845,31.5789,-2.4212,10.1132,33.6824,14.7134,-15.3637,-4.1215,1.2451,0.1536,0.4867,1.0,257.7358
LOW,Q2 2023,11.6749,-9.1716,57.3333,8.9231,-8.8307,10.7109,33.6552,15.5714,-18.1442,-4.0221,1.2625,0.1984,0.5605,1.0,604.1692
LOW,Q3 2023,-17.9716,-12.8114,28.5311,-2.7778,-15.2593,8.661,33.6623,13.1699,-11.7053,-3.8071,1.2105,0.0734,0.4815,1.0,373.5538
LOW,Q4 2023,-9.13,-17.1219,-30.5495,2.2654,-22.3049,5.4833,32.3997,9.0743,-6.7774,-3.7771,1.225,0.0592,0.4451,0.0,-1586.0
LOW,Q1 2024,14.8479,-4.3988,-44.6203,-22.2222,1.1467,8.2148,33.1867,12.4181,-12.0156,-4.1059,1.1663,0.1659,0.4709,1.0,458.8364
LOW,Q2 2024,10.4007,-5.4897,72.5714,-14.6893,3.682,10.1035,33.4732,14.6146,-17.3145,-4.2648,1.2242,0.239,0.5249,1.0,832.3111
LOW,Q3 2024,-14.4832,-1.4704,32.4503,-12.0879,11.3411,8.4036,33.6936,12.5731,-12.6313,-4.3343,1.1301,0.1682,0.4508,1.0,383.871
LOW,Q4 2024,-8.0119,-0.258,-28.75,-9.8101,16.8638,6.058,32.8608,9.8631,-7.8983,-4.0287,1.0854,0.0939,0.4305,1.0,276.0189
